"CODEST","NOMEST","SUBTIPEST","CODCEN","caca","codasi","nomasi","nomasicorto","tipo","ciclo","desccurso","ofertada","docencia","complform","crdtsteo","crdtspra","crdtsects","duracion","tfg","estadoasi"
"C202","GRADO EN ARQUITECTURA","GRA","3013273","2015-16","20551","TALLER DE CONSTRUCCIÓN","TALLER DE CONSTRUCCIÓN","O","9","5","S","S","N","0","0","6","S","N","V"
"C202","GRADO EN ARQUITECTURA","GRA","3013273","2015-16","20552","INICIACIÓN A LA PROFESIÓN","INICIACIÓN A LA PROFESIÓN","O","9","5","S","S","N","0","0","6","S","N","V"
"C202","GRADO EN ARQUITECTURA","GRA","3013273","2015-16","20553","CONSTRUCCIÓN Y DISEÑO DE ESTRUCTURAS 2","CONSTRUCCIÓN Y DISEÑO DE ESTRUCTURAS 2","O","9","5","S","S","N","0","0","6","S","N","V"
"C202","GRADO EN ARQUITECTURA","GRA","3013273","2015-16","20554","TALLER DE ESTRUCTURAS","TALLER DE ESTRUCTURAS","O","9","5","S","S","N","0","0","6","S","N","V"
"C202","GRADO EN ARQUITECTURA","GRA","3013273","2015-16","20555","NORMATIVAS VIGENTES","NORMATIVAS VIGENTES","O","9","5","S","S","N","0","0","6","S","N","V"
"C202","GRADO EN ARQUITECTURA","GRA","3013273","2015-16","20557","PROYECTO FIN DE GRADO","PROYECTO FIN DE GRADO","P","9","6","S","S","N","0","0","30","S","S","V"
"C202","GRADO EN ARQUITECTURA","GRA","3013273","2015-16","20558","INGLÉS","INGLÉS","O","9","5","S","S","N","0","0","6","S","N","V"
"C202","GRADO EN ARQUITECTURA","GRA","3013273","2015-16","20559","INFORMÁTICA APLICADA A LA ARQUITECTURA","INFORMÁTICA APLICADA A LA ARQUITECTURA","O","9","5","S","S","N","0","0","6","S","N","V"
"C202","GRADO EN ARQUITECTURA","GRA","3013273","2015-16","20560","PRÁCTICAS EXTERNAS","PRÁCTICAS EXTERNAS","O","9","5","S","S","N","0","0","6","S","N","V"
"C202","GRADO EN ARQUITECTURA","GRA","3013273","2015-16","20561","PRÁCTICAS EXTERNAS  2","PRÁCTICAS EXTERNAS  2","O","9","5","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","401","ASIGNATURA 1 DE MOVILIDAD","ASIGNATURA 1 DE MOVILIDAD","O","1","3","S","S","N","0","0","1","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","402","ASIGNATURA 2 DE MOVILIDAD","ASIGNATURA 2 DE MOVILIDAD","O","1","3","S","S","N","0","0","2","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","403","ASIGNATURA 3 DE MOVILIDAD","ASIGNATURA 3 DE MOVILIDAD","O","1","3","S","S","N","0","0","3","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","404","ASIGNATURA 4 DE MOVILIDAD","ASIGNATURA 4 DE MOVILIDAD","O","1","3","S","S","N","0","0","4","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","405","ASIGNATURA 5 DE MOVILIDAD","ASIGNATURA 5 DE MOVILIDAD","O","1","3","S","S","N","0","0","5","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","406","ASIGNATURA 6 DE MOVILIDAD","ASIGNATURA 6 DE MOVILIDAD","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","407","ASIGNATURA 7 DE MOVILIDAD","ASIGNATURA 7 DE MOVILIDAD","O","1","3","S","S","N","0","0","7","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","408","ASIGNATURA 8 DE MOVILIDAD","ASIGNATURA 8 DE MOVILIDAD","O","1","3","S","S","N","0","0","8","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","409","ASIGNATURA 9 DE MOVILIDAD","ASIGNATURA 9 DE MOVILIDAD","O","1","3","S","S","N","0","0","9","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","410","ASIGNATURA 10 DE MOVILIDAD","ASIGNATURA 10 DE MOVILIDAD","O","1","3","S","S","N","0","0","10","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","411","ASIGNATURA 1 DE MOVILIDAD","ASIGNATURA 1 DE MOVILIDAD","O","1","3","S","S","N","0","0","1","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","412","ASIGNATURA 2 DE MOVILIDAD","ASIGNATURA 2 DE MOVILIDAD","O","1","3","S","S","N","0","0","2","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","413","ASIGNATURA 3 DE MOVILIDAD","ASIGNATURA 3 DE MOVILIDAD","O","1","3","S","S","N","0","0","3","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","414","ASIGNATURA 4 DE MOVILIDAD","ASIGNATURA 4 DE MOVILIDAD","O","1","3","S","S","N","0","0","4","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","415","ASIGNATURA 5 DE MOVILIDAD","ASIGNATURA 5 DE MOVILIDAD","O","1","3","S","S","N","0","0","5","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","416","ASIGNATURA 6 DE MOVILIDAD","ASIGNATURA 6 DE MOVILIDAD","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","417","ASIGNATURA 7 DE MOVILIDAD","ASIGNATURA 7 DE MOVILIDAD","O","1","3","S","S","N","0","0","7","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","418","ASIGNATURA 8 DE MOVILIDAD","ASIGNATURA 8 DE MOVILIDAD","O","1","3","S","S","N","0","0","8","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","419","ASIGNATURA 9 DE MOVILIDAD","ASIGNATURA 9 DE MOVILIDAD","O","1","3","S","S","N","0","0","9","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","420","ASIGNATURA 10 DE MOVILIDAD","ASIGNATURA 10 DE MOVILIDAD","O","1","3","S","S","N","0","0","10","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34001","PROGRAMACION 1","PROGRAMACION 1","T","9","1","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34002","MATEMATICAS 1","MATEMATICAS 1","T","9","1","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34003","FUNDAMENTOS FISICOS DE LA INFORMATICA","FUNDAMENTOS FISICOS DE LA INFORMATICA","T","9","1","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34004","FUNDAMENTOS DE LOS COMPUTADORES","FUNDAMENTOS DE LOS COMPUTADORES","T","9","1","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34005","SISTEMAS Y TECNOLOGÍAS DE INFORMACIÓN","SISTEMAS Y TECNOLOGÍAS DE INFORMACIÓN","T","9","1","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34006","MATEMATICA DISCRETA","MATEMATICA DISCRETA","T","9","1","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34007","MATEMATICAS 2","MATEMATICAS 2","T","9","1","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34008","PROGRAMACION 2","PROGRAMACION 2","T","9","1","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34009","FUNDAMENTOS DE LAS BASES DE DATOS","FUNDAMENTOS DE LAS BASES DE DATOS","T","9","1","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34010","ESTRUCTURA DE LOS COMPUTADORES","ESTRUCTURA DE LOS COMPUTADORES","B","9","1","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34011","ESTADISTICA","ESTADISTICA","T","9","2","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34012","PROGRAMACION 3","PROGRAMACION 3","B","9","2","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34013","SISTEMAS OPERATIVOS","SISTEMAS OPERATIVOS","B","9","2","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34014","DISEÑO DE BASES DE DATOS","DISEÑO DE BASES DE DATOS","B","9","2","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34015","REDES DE COMPUTADORES","REDES DE COMPUTADORES","B","9","2","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34016","PROGRAMACION Y ESTRUCTURAS DE DATOS","PROGRAMACION Y ESTRUCTURAS DE DATOS","B","9","2","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34017","LENGUAJES Y PARADIGMAS DE PROGRAMACION","LENGUAJES Y PARADIGMAS DE PROGRAMACION","B","9","2","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34018","ANALISIS Y DISEÑO DE ALGORITMOS","ANALISIS Y DISEÑO DE ALGORITMOS","B","9","2","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34019","HERRAMIENTAS AVANZADAS PARA EL DESARROLLO DE APLICACIONES","HERRAMIENTAS AVANZADAS PARA EL DESARROLLO DE","B","9","2","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34020","ARQUITECTURA DE LOS COMPUTADORES","ARQUITECTURA DE LOS COMPUTADORES","B","9","2","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34021","ADMINISTRACION DE SISTEMAS OPERATIVOS Y DE REDES DE COMPUTADORES","ADMINISTRACION DE SISTEMAS OPERATIVOS Y DE RE","B","9","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34022","SISTEMAS DISTRIBUIDOS","SISTEMAS DISTRIBUIDOS","B","9","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34023","ANALISIS Y ESPECIFICACION DE SISTEMAS SOFTWARE","ANALISIS Y ESPECIFICACION DE SISTEMAS SOFTWAR","B","9","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34024","SISTEMAS INTELIGENTES","SISTEMAS INTELIGENTES","B","9","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34025","INGENIERIA DE LOS COMPUTADORES","INGENIERIA DE LOS COMPUTADORES","B","9","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34026","DISEÑO DE SISTEMAS SOFTWARE","DISEÑO DE SISTEMAS SOFTWARE","B","9","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34027","PLANIFICACIÓN Y PRUEBAS DE SISTEMAS SOFTWARE","PLANIFICACIÓN Y PRUEBAS DE SISTEMAS SOFTWARE","B","9","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34028","GESTION DE PROYECTOS INFORMATICOS","GESTION DE PROYECTOS INFORMATICOS","B","9","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34029","TEORÍA DE LA COMPUTACIÓN","TEORÍA DE LA COMPUTACIÓN","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34029","TEORÍA DE LA COMPUTACIÓN","TEORÍA DE LA COMPUTACIÓN","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34030","VISIÓN ARTIFICIAL Y ROBÓTICA","VISIÓN ARTIFICIAL Y ROBÓTICA","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34030","VISIÓN ARTIFICIAL Y ROBÓTICA","VISIÓN ARTIFICIAL Y ROBÓTICA","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34031","RAZONAMIENTO AUTOMÁTICO","RAZONAMIENTO AUTOMÁTICO","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34031","RAZONAMIENTO AUTOMÁTICO","RAZONAMIENTO AUTOMÁTICO","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34032","DESAFÍOS DE PROGRAMACIÓN","DESAFÍOS DE PROGRAMACIÓN","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34032","DESAFÍOS DE PROGRAMACIÓN","DESAFÍOS DE PROGRAMACIÓN","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34033","SISTEMAS GRÁFICOS INTERACTIVOS","SISTEMAS GRÁFICOS INTERACTIVOS","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34033","SISTEMAS GRÁFICOS INTERACTIVOS","SISTEMAS GRÁFICOS INTERACTIVOS","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34034","PROCESAMIENTO DE LENGUAJES","PROCESAMIENTO DE LENGUAJES","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34034","PROCESAMIENTO DE LENGUAJES","PROCESAMIENTO DE LENGUAJES","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34035","EXPLOTACIÓN DE LA INFORMACIÓN","EXPLOTACIÓN DE LA INFORMACIÓN","O","9","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34036","TECNOLOGÍA Y ARQUITECTURA ROBÓTICA","TECNOLOGÍA Y ARQUITECTURA ROBÓTICA","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34036","TECNOLOGÍA Y ARQUITECTURA ROBÓTICA","TECNOLOGÍA Y ARQUITECTURA ROBÓTICA","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34037","METODOLOGÍAS ÁGILES DE DESARROLLO DE SOFTWARE","METODOLOGÍAS ÁGILES DE DESARROLLO DE SOFTWARE","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34037","METODOLOGÍAS ÁGILES DE DESARROLLO DE SOFTWARE","METODOLOGÍAS ÁGILES DE DESARROLLO DE SOFTWARE","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34038","SEGURIDAD EN EL DISEÑO DE SOFTWARE","SEGURIDAD EN EL DISEÑO DE SOFTWARE","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34038","SEGURIDAD EN EL DISEÑO DE SOFTWARE","SEGURIDAD EN EL DISEÑO DE SOFTWARE","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34039","APLICACIONES DISTRIBUIDAS EN INTERNET","APLICACIONES DISTRIBUIDAS EN INTERNET","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34039","APLICACIONES DISTRIBUIDAS EN INTERNET","APLICACIONES DISTRIBUIDAS EN INTERNET","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34040","TÉCNICAS AVANZADAS DE ESPECIFICACIÓN SOFTWARE","TÉCNICAS AVANZADAS DE ESPECIFICACIÓN SOFTWARE","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34040","TÉCNICAS AVANZADAS DE ESPECIFICACIÓN SOFTWARE","TÉCNICAS AVANZADAS DE ESPECIFICACIÓN SOFTWARE","O","9","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34041","GESTIÓN DE CALIDAD SOFTWARE","GESTIÓN DE CALIDAD SOFTWARE","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34041","GESTIÓN DE CALIDAD SOFTWARE","GESTIÓN DE CALIDAD SOFTWARE","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34042","DESARROLLO COLABORATIVO DE APLICACIONES","DESARROLLO COLABORATIVO DE APLICACIONES","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34042","DESARROLLO COLABORATIVO DE APLICACIONES","DESARROLLO COLABORATIVO DE APLICACIONES","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34043","INGENIERÍA WEB","INGENIERÍA WEB","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34043","INGENIERÍA WEB","INGENIERÍA WEB","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34044","METODOLOGÍAS Y TECNOLOGÍAS DE INTEGRACIÓN DE SISTEMAS","METODOLOGÍAS Y TECNOLOGÍAS DE INTEGRACIÓN DE","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34044","METODOLOGÍAS Y TECNOLOGÍAS DE INTEGRACIÓN DE SISTEMAS","METODOLOGÍAS Y TECNOLOGÍAS DE INTEGRACIÓN DE","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34045","SISTEMAS DE TIEMPO REAL","SISTEMAS DE TIEMPO REAL","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34045","SISTEMAS DE TIEMPO REAL","SISTEMAS DE TIEMPO REAL","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34046","PROGRAMACIÓN CONCURRENTE","PROGRAMACIÓN CONCURRENTE","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34046","PROGRAMACIÓN CONCURRENTE","PROGRAMACIÓN CONCURRENTE","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34047","INGENIERÍA DE MANTENIMIENTO DE COMPUTADORES Y REDES","INGENIERÍA DE MANTENIMIENTO DE COMPUTADORES Y","O","9","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34048","DOMÓTICA Y ENTORNOS INTELIGENTES","DOMÓTICA Y ENTORNOS INTELIGENTES","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34048","DOMÓTICA Y ENTORNOS INTELIGENTES","DOMÓTICA Y ENTORNOS INTELIGENTES","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34049","SISTEMAS EMBEBIDOS","SISTEMAS EMBEBIDOS","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34049","SISTEMAS EMBEBIDOS","SISTEMAS EMBEBIDOS","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34050","SISTEMAS INDUSTRIALES","SISTEMAS INDUSTRIALES","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34050","SISTEMAS INDUSTRIALES","SISTEMAS INDUSTRIALES","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34051","DESARROLLO DE SOFTWARE EN ARQUITECTURAS PARALELAS","DESARROLLO DE SOFTWARE EN ARQUITECTURAS PARAL","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34051","DESARROLLO DE SOFTWARE EN ARQUITECTURAS PARALELAS","DESARROLLO DE SOFTWARE EN ARQUITECTURAS PARAL","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34052","AUTOMATIZACIÓN Y ROBÓTICA","AUTOMATIZACIÓN Y ROBÓTICA","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34052","AUTOMATIZACIÓN Y ROBÓTICA","AUTOMATIZACIÓN Y ROBÓTICA","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34053","TRATAMIENTO DE DATOS PARA SISTEMAS DE INFORMACIÓN","TRATAMIENTO DE DATOS PARA SISTEMAS DE INFORMA","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34053","TRATAMIENTO DE DATOS PARA SISTEMAS DE INFORMACIÓN","TRATAMIENTO DE DATOS PARA SISTEMAS DE INFORMA","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34054","ESCENARIOS TECNOLÓGICOS EN LAS ORGANIZACIONES","ESCENARIOS TECNOLÓGICOS EN LAS ORGANIZACIONES","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34054","ESCENARIOS TECNOLÓGICOS EN LAS ORGANIZACIONES","ESCENARIOS TECNOLÓGICOS EN LAS ORGANIZACIONES","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34055","GESTIÓN DE LA INFORMACIÓN","GESTIÓN DE LA INFORMACIÓN","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34055","GESTIÓN DE LA INFORMACIÓN","GESTIÓN DE LA INFORMACIÓN","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34056","INGENIERÍA DE REQUISITOS","INGENIERÍA DE REQUISITOS","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34056","INGENIERÍA DE REQUISITOS","INGENIERÍA DE REQUISITOS","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34057","INTELIGENCIA DE NEGOCIO Y GESTIÓN DE PROCESOS","INTELIGENCIA DE NEGOCIO Y GESTIÓN DE PROCESOS","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34057","INTELIGENCIA DE NEGOCIO Y GESTIÓN DE PROCESOS","INTELIGENCIA DE NEGOCIO Y GESTIÓN DE PROCESOS","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34058","INTEGRACIÓN DE APLICACIONES Y PROCESOS EMPRESARIALES","INTEGRACIÓN DE APLICACIONES Y PROCESOS EMPRES","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34058","INTEGRACIÓN DE APLICACIONES Y PROCESOS EMPRESARIALES","INTEGRACIÓN DE APLICACIONES Y PROCESOS EMPRES","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34059","ADMINISTRACIÓN DE NEGOCIO ELECTRÓNICO","ADMINISTRACIÓN DE NEGOCIO ELECTRÓNICO","O","9","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34060","ADMINISTRACIÓN DE EMPRESAS","ADMINISTRACIÓN DE EMPRESAS","O","1","3","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34060","ADMINISTRACIÓN DE EMPRESAS","ADMINISTRACIÓN DE EMPRESAS","O","9","4","S","S","N","0","0","6","S","N","V"
"C203","GRADO EN INGENIERÍA INFORMÁTICA","GRA","3013273","2015-16","34061","ESTRATEGIAS DE SEGURIDAD","ESTRATEGIAS DE SEGURIDAD","O","1","3","S","S","N","0","0","6","S","N","V"
